"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0E430","2020-05-05 01:00:00","258.000","130.000","0.400","22.900","0.900","984.800","","0.000","-99.000","-99.000","-99.000","23.300","","22.900",""
"C0D390","2020-05-05 01:00:00","146.000","0.000","0.000","25.300","0.900","992.400","","0.000","-99.000","-99.000","-99.000","25.500","","25.300",""
"C0T9F0","2020-05-05 01:00:00","251.000","264.000","0.800","24.100","0.780","982.100","","0.000","-99.000","-99.000","-99.000","24.100","","23.100",""
"C0R350","2020-05-05 01:00:00","35.000","296.000","0.800","22.900","0.960","1006.800","","0.000","-99.000","-99.000","-99.000","23.500","","22.900",""
"C0K550","2020-05-05 01:00:00","15.000","0.000","0.000","25.400","0.890","1009.300","","0.000","-99.000","-99.000","-99.000","25.900","","25.300",""
"C0C670","2020-05-05 01:00:00","250.000","223.000","1.400","24.600","0.880","982.500","","0.000","-99.000","-99.000","-99.000","25.100","","24.600",""
"C0A980","2020-05-05 01:00:00","11.000","0.000","0.000","26.100","0.910","1009.500","","0.000","-99.000","-99.000","-99.000","26.200","","25.900",""
"C0UA60","2020-05-05 01:00:00","566.000","0.000","0.100","21.100","0.880","947.400","","0.000","-99.000","-99.000","-99.000","21.300","","21.100",""
"C0V720","2020-05-05 01:00:00","15.000","225.000","1.100","27.500","0.840","1009.000","","0.000","-99.000","-99.000","-99.000","27.600","","27.500",""
"C0C480","2020-05-05 01:00:00","105.000","261.000","0.500","26.600","0.810","998.100","","0.000","-99.000","-99.000","-99.000","26.800","","26.600",""
"C0S900","2020-05-05 01:00:00","27.000","98.000","1.600","25.600","0.910","1008.900","","0.000","-99.000","-99.000","-99.000","25.700","","25.600",""
"C0SA00","2020-05-05 01:00:00","466.000","0.000","0.000","21.100","0.980","959.200","","0.000","-99.000","-99.000","-99.000","21.700","","21.100",""
"C0V730","2020-05-05 01:00:00","33.000","137.000","0.800","27.200","0.940","1007.500","","0.000","-99.000","-99.000","-99.000","27.300","","27.200",""
"C0G730","2020-05-05 01:00:00","27.000","164.000","0.400","25.100","0.950","1008.300","","0.000","-99.000","-99.000","-99.000","25.300","","25.100",""
"C0Z300","2020-05-05 01:00:00","182.000","0.000","0.100","22.800","0.990","991.900","","0.000","-99.000","-99.000","-99.000","22.800","","22.500",""
"C0H9A0","2020-05-05 01:00:00","1595.000","287.000","0.700","15.100","0.750","846.000","","0.000","-99.000","-99.000","-99.000","15.100","","14.900",""
"C0S840","2020-05-05 01:00:00","22.000","257.000","1.700","23.200","0.950","1009.900","","0.000","-99.000","-99.000","-99.000","23.400","","23.200",""
"C0Z150","2020-05-05 01:00:00","27.000","228.000","2.700","24.100","0.980","1007.800","","0.000","-99.000","-99.000","-99.000","24.400","","24.000",""
"C0W170","2020-05-05 01:00:00","42.000","195.000","2.600","21.500","0.980","1003.900","","0.000","-99.000","-99.000","-99.000","21.600","","21.500",""
"C0E540","2020-05-05 01:00:00","32.000","223.000","1.200","25.000","0.860","1007.000","","0.000","-99.000","-99.000","-99.000","25.000","","24.800",""
"C0D660","2020-05-05 01:00:00","65.000","206.000","1.100","25.300","0.850","1002.800","","0.000","-99.000","-99.000","-99.000","25.600","","25.300",""
"C0U650","2020-05-05 01:00:00","442.000","0.000","0.000","22.200","0.930","961.600","","0.000","-99.000","-99.000","-99.000","22.200","","22.000",""
"C0G810","2020-05-05 01:00:00","26.000","0.000","0.200","27.200","0.830","1007.600","","0.000","-99.000","-99.000","-99.000","27.300","","27.200",""
"C0F9Z0","2020-05-05 01:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M410","2020-05-05 01:00:00","245.000","354.000","1.000","22.200","0.920","979.800","","0.000","-99.000","-99.000","-99.000","22.900","","22.200",""
"C0I410","2020-05-05 01:00:00","180.000","224.000","0.600","25.100","0.880","990.200","","0.000","-99.000","-99.000","-99.000","25.600","","25.100",""
"C0R840","2020-05-05 01:00:00","536.000","242.000","1.300","21.900","0.950","951.500","","0.000","-99.000","-99.000","-99.000","22.100","","21.800",""
"C0K250","2020-05-05 01:00:00","12.000","137.000","1.100","23.100","0.970","1009.300","","0.000","-99.000","-99.000","-99.000","23.700","","23.100",""
"C0AH80","2020-05-05 01:00:00","68.000","0.000","0.000","23.700","0.980","1002.000","","0.000","-99.000","-99.000","-99.000","23.900","","23.700",""
"C0V640","2020-05-05 01:00:00","35.000","223.000","0.400","28.100","0.810","1006.800","","0.000","-99.000","-99.000","-99.000","28.100","","27.900",""
"C0Z190","2020-05-05 01:00:00","62.000","299.000","2.900","27.700","0.620","1003.400","","0.000","-99.000","-99.000","-99.000","28.100","","27.600",""
"C0Z020","2020-05-05 01:00:00","211.000","0.000","0.100","21.700","0.990","986.700","","0.000","-99.000","-99.000","-99.000","21.900","","21.700",""
"C0I380","2020-05-05 01:00:00","258.000","0.000","0.000","25.500","0.860","981.100","","0.000","-99.000","-99.000","-99.000","25.700","","25.200",""
"C0D560","2020-05-05 01:00:00","147.000","0.000","0.000","25.500","0.860","994.100","","0.000","-99.000","-99.000","-99.000","25.600","","25.400",""
"C0Z220","2020-05-05 01:00:00","589.000","273.000","1.800","21.300","0.990","947.100","","0.000","-99.000","-99.000","-99.000","21.600","","21.300",""
"C0R220","2020-05-05 01:00:00","23.000","85.000","0.900","26.000","1.000","1008.400","","0.000","-99.000","-99.000","-99.000","26.000","","25.800",""
"C0A870","2020-05-05 01:00:00","685.000","268.000","2.500","22.200","1.000","932.700","","0.000","-99.000","-99.000","-99.000","22.300","","22.200",""
"C0V670","2020-05-05 01:00:00","20.000","205.000","0.800","27.500","0.810","1008.200","","0.000","-99.000","-99.000","-99.000","27.600","","27.500",""
"C0G770","2020-05-05 01:00:00","15.000","0.000","0.100","26.200","0.870","1008.800","","0.000","-99.000","-99.000","-99.000","26.400","","26.200",""
"C0C540","2020-05-05 01:00:00","46.000","243.000","1.500","26.100","0.850","1004.900","","0.000","-99.000","-99.000","-99.000","26.500","","26.100",""
"C0R770","2020-05-05 01:00:00","93.000","89.000","1.100","22.800","0.950","1000.200","","0.000","-99.000","-99.000","-99.000","23.400","","22.800",""
"C0F9O0","2020-05-05 01:00:00","175.000","0.000","0.200","27.700","0.760","990.600","","0.000","-99.000","-99.000","-99.000","27.700","","27.500",""
"C0Z230","2020-05-05 01:00:00","31.000","281.000","2.700","25.600","0.690","1007.800","","0.000","-99.000","-99.000","-99.000","25.700","","25.400",""
"C0U900","2020-05-05 01:00:00","63.000","230.000","0.800","24.200","0.990","1004.300","","0.000","-99.000","-99.000","-99.000","24.300","","24.200",""
"C0X200","2020-05-05 01:00:00","61.000","0.000","0.100","23.700","0.990","1003.700","","0.000","-99.000","-99.000","-99.000","24.400","","23.700",""
"C0G640","2020-05-05 01:00:00","17.000","0.000","0.000","25.400","0.900","1011.300","","0.000","-99.000","-99.000","-99.000","25.400","","25.400",""
"C0Z080","2020-05-05 01:00:00","298.000","0.000","0.000","21.600","0.970","977.300","","0.000","-99.000","-99.000","-99.000","21.900","","21.600",""
"C0U770","2020-05-05 01:00:00","5.000","330.000","2.700","23.300","0.990","1009.800","","0.000","-99.000","-99.000","-99.000","23.700","","23.300",""
"C0Z210","2020-05-05 01:00:00","126.000","0.000","0.200","22.000","0.990","997.900","","0.000","-99.000","-99.000","-99.000","22.500","","22.000",""
"C0V690","2020-05-05 01:00:00","30.000","244.000","1.400","27.500","0.830","1008.000","","0.000","-99.000","-99.000","-99.000","27.600","","27.500",""
"C0M690","2020-05-05 01:00:00","33.000","134.000","0.700","25.500","0.910","1006.300","","0.000","-99.000","-99.000","-99.000","25.500","","25.300",""
"C0R440","2020-05-05 01:00:00","1679.000","246.000","1.700","16.600","0.820","834.600","","0.000","-99.000","-99.000","-99.000","18.000","","16.600",""
"C0F970","2020-05-05 01:00:00","145.000","192.000","1.000","26.600","0.760","993.500","","0.000","-99.000","-99.000","-99.000","26.600","","26.400",""
"C0C490","2020-05-05 01:00:00","157.000","0.000","0.000","26.700","0.830","992.300","","0.000","-99.000","-99.000","-99.000","26.700","","26.200",""
"C0X160","2020-05-05 01:00:00","26.000","102.000","0.800","26.500","0.950","1007.400","","0.000","-99.000","-99.000","-99.000","26.600","","26.300",""
"C0S760","2020-05-05 01:00:00","1621.000","4.000","1.500","16.500","0.880","839.600","","0.000","-99.000","-99.000","-99.000","17.100","","16.500",""
"C0O830","2020-05-05 01:00:00","127.000","0.000","0.200","23.500","0.990","997.000","","0.000","-99.000","-99.000","-99.000","23.900","","23.500",""
"C0A9A0","2020-05-05 01:00:00","24.000","0.000","0.100","26.200","0.910","1007.400","","0.000","-99.000","-99.000","-99.000","26.400","","26.000",""
"C0AD50","2020-05-05 01:00:00","84.000","242.000","1.700","26.800","1.000","1001.300","","0.000","-99.000","-99.000","-99.000","27.000","","26.800",""
"C0G620","2020-05-05 01:00:00","110.000","214.000","0.500","25.900","0.930","998.000","","0.000","-99.000","-99.000","-99.000","26.100","","25.900",""
"C0V310","2020-05-05 01:00:00","46.000","0.000","0.000","25.200","0.860","1005.100","","0.000","-99.000","-99.000","-99.000","25.300","","25.100",""
"C0X110","2020-05-05 01:00:00","20.000","258.000","1.800","27.400","0.900","1008.800","","0.000","-99.000","-99.000","-99.000","27.400","","27.300",""
"C0S980","2020-05-05 01:00:00","901.000","0.000","0.000","21.200","0.830","912.000","","0.000","-99.000","-99.000","-99.000","21.200","","21.000",""
"C0R320","2020-05-05 01:00:00","7.000","88.000","1.200","24.300","0.890","1009.800","","0.000","-99.000","-99.000","-99.000","24.800","","24.300",""
"C0O860","2020-05-05 01:00:00","38.000","0.000","0.000","25.700","0.990","1006.000","","0.000","-99.000","-99.000","-99.000","25.800","","25.600",""
"C0U950","2020-05-05 01:00:00","1012.000","151.000","5.700","19.400","0.890","901.500","","0.000","-99.000","-99.000","-99.000","19.600","","19.400",""
"C0R260","2020-05-05 01:00:00","76.000","95.000","0.900","25.400","0.900","1001.900","","0.000","-99.000","-99.000","-99.000","25.900","","25.300",""
"C0R520","2020-05-05 01:00:00","18.000","93.000","0.800","26.800","0.880","1009.000","","0.000","-99.000","-99.000","-99.000","26.800","","26.700",""
"C0O810","2020-05-05 01:00:00","161.000","358.000","0.400","23.700","0.990","993.300","","0.000","-99.000","-99.000","-99.000","24.200","","23.700",""
"C0E790","2020-05-05 01:00:00","344.000","227.000","1.800","25.000","1.000","971.600","","0.000","-99.000","-99.000","-99.000","25.100","","24.900",""
"C0F9Y0","2020-05-05 01:00:00","3313.000","175.000","2.300","8.200","0.500","687.900","","0.000","7.500","257.000","","8.300","","8.000",""
"C0S930","2020-05-05 01:00:00","248.000","243.000","1.000","23.900","0.820","983.800","","0.000","-99.000","-99.000","-99.000","23.900","","23.100",""
"C0M770","2020-05-05 01:00:00","164.000","161.000","0.700","25.500","0.980","991.900","","0.000","-99.000","-99.000","-99.000","25.500","","25.400",""
"C0R470","2020-05-05 01:00:00","103.000","93.000","0.700","25.600","0.870","999.800","","0.000","-99.000","-99.000","-99.000","25.600","","25.400",""
"C0W120","2020-05-05 01:00:00","58.000","190.000","4.300","24.000","0.940","1004.000","","0.000","-99.000","-99.000","-99.000","24.000","","24.000",""
"C0V350","2020-05-05 01:00:00","36.000","267.000","1.000","24.400","0.920","1007.600","","0.000","-99.000","-99.000","-99.000","24.500","","24.400",""
"CM0160","2020-05-05 01:00:00","159.000","148.000","0.800","25.300","0.820","994.300","","0.000","-99.000","-99.000","-99.000","25.400","","25.300",""
"C0V500","2020-05-05 01:00:00","6.000","0.000","0.000","26.700","0.880","1008.300","","0.000","-99.000","-99.000","-99.000","27.000","","26.700",""
"C0SA30","2020-05-05 01:00:00","92.000","309.000","1.100","23.500","0.900","1001.200","","0.000","-99.000","-99.000","-99.000","23.900","","23.500",""
"C0U710","2020-05-05 01:00:00","1942.000","0.000","0.000","14.900","0.900","808.700","","0.000","-99.000","-99.000","-99.000","14.900","","14.000",""
"C0Z100","2020-05-05 01:00:00","36.000","236.000","0.700","23.500","0.950","1008.200","","0.000","-99.000","-99.000","-99.000","23.700","","23.500",""
"C0Z170","2020-05-05 01:00:00","199.000","265.000","0.500","23.700","0.770","990.200","","0.000","-99.000","-99.000","-99.000","23.800","","23.500",""
"C0K430","2020-05-05 01:00:00","30.000","113.000","1.300","25.200","0.990","1008.100","","0.000","-99.000","-99.000","-99.000","25.200","","25.100",""
"C0S960","2020-05-05 01:00:00","32.000","314.000","1.500","26.000","0.800","1007.100","","0.000","-99.000","-99.000","-99.000","26.000","","25.400",""
"C0T9M0","2020-05-05 01:00:00","92.000","284.000","1.500","24.600","0.820","1001.900","","0.000","-99.000","-99.000","-99.000","24.900","","24.600",""
"C0AI00","2020-05-05 01:00:00","188.000","0.000","0.000","25.600","0.920","989.800","","0.000","-99.000","-99.000","-99.000","25.600","","25.500",""
"C0AC40","2020-05-05 01:00:00","1079.000","128.000","1.400","21.100","0.900","892.800","","0.000","-99.000","-99.000","-99.000","21.500","","21.100",""
"C0F9M0","2020-05-05 01:00:00","230.000","190.000","1.700","25.600","0.890","984.400","","0.000","-99.000","-99.000","-99.000","25.800","","25.600",""
"C0A930","2020-05-05 01:00:00","216.000","317.000","0.600","22.400","1.000","983.900","","0.000","-99.000","-99.000","-99.000","22.600","","22.200",""
"C0A640","2020-05-05 01:00:00","241.000","0.000","0.000","22.400","0.970","984.500","","0.000","-99.000","-99.000","-99.000","22.600","","22.400",""
"C0I420","2020-05-05 01:00:00","305.000","175.000","0.400","25.600","0.810","976.500","","0.000","-99.000","-99.000","-99.000","25.800","","25.500",""
"C0R170","2020-05-05 01:00:00","26.000","114.000","0.400","25.400","1.000","1008.000","","0.000","-99.000","-99.000","-99.000","25.400","","25.300",""
"C0M530","2020-05-05 01:00:00","1385.000","153.000","0.600","17.500","0.910","868.400","","0.000","-99.000","-99.000","-99.000","17.600","","17.100",""
"C0H960","2020-05-05 01:00:00","120.000","195.000","1.900","26.300","0.940","995.700","","0.000","-99.000","-99.000","-99.000","26.300","","26.200",""
"C0V620","2020-05-05 01:00:00","18.000","191.000","1.200","27.000","0.990","1008.700","","0.000","-99.000","-99.000","-99.000","27.100","","27.000",""
"C0X280","2020-05-05 01:00:00","22.000","225.000","1.600","26.700","0.800","1008.600","","0.000","-99.000","-99.000","-99.000","26.700","","26.600",""
"C0AH40","2020-05-05 01:00:00","426.000","0.000","0.200","24.400","0.940","959.400","","0.000","-99.000","-99.000","-99.000","24.400","","24.200",""
"C0H950","2020-05-05 01:00:00","192.000","0.000","0.000","25.000","0.900","989.500","","0.000","-99.000","-99.000","-99.000","25.100","","25.000",""
"C0O960","2020-05-05 01:00:00","112.000","0.000","0.000","24.600","0.890","997.300","","0.000","-99.000","-99.000","-99.000","24.600","","24.500",""
"C0E880","2020-05-05 01:00:00","507.000","199.000","2.400","22.700","0.990","954.300","","0.000","-99.000","-99.000","-99.000","22.700","","22.600",""
"C0AH10","2020-05-05 01:00:00","30.000","0.000","0.200","27.800","1.000","1006.200","","0.000","-99.000","-99.000","-99.000","27.900","","27.800",""
"C0R820","2020-05-05 01:00:00","588.000","97.000","0.400","21.400","0.960","947.000","","0.000","-99.000","-99.000","-99.000","21.700","","21.400",""
"C0R680","2020-05-05 01:00:00","13.000","331.000","0.800","25.000","0.890","1009.400","","0.000","-99.000","-99.000","-99.000","25.300","","25.000",""
"C0X210","2020-05-05 01:00:00","38.000","86.000","1.000","24.900","0.920","1004.900","","0.000","-99.000","-99.000","-99.000","25.700","","24.700",""
"C0D430","2020-05-05 01:00:00","87.000","0.000","0.000","24.100","0.980","999.500","","0.000","-99.000","-99.000","-99.000","24.600","","24.100",""
"C0AD30","2020-05-05 01:00:00","20.000","331.000","0.400","27.100","0.830","1006.000","","0.000","-99.000","-99.000","-99.000","27.100","","26.900",""
"C0R240","2020-05-05 01:00:00","87.000","124.000","0.800","24.900","0.790","1000.500","","0.000","-99.000","-99.000","-99.000","24.900","","23.700",""
"C0AI30","2020-05-05 01:00:00","26.000","6.000","0.300","27.300","0.920","1007.900","","0.000","-99.000","-99.000","-99.000","27.400","","27.200",""
"C0U960","2020-05-05 01:00:00","1885.000","10.000","2.100","11.000","0.990","814.500","","0.000","-99.000","-99.000","-99.000","11.200","","10.700",""
"C0T9E0","2020-05-05 01:00:00","415.000","222.000","1.400","22.300","0.880","965.500","","0.000","-99.000","-99.000","-99.000","22.400","","21.600",""
"C0D550","2020-05-05 01:00:00","1956.000","0.000","0.000","14.300","0.800","811.400","","0.000","-99.000","-99.000","-99.000","14.500","","13.800",""
"C0C630","2020-05-05 01:00:00","209.000","217.000","1.200","24.900","0.880","986.800","","0.000","-99.000","-99.000","-99.000","25.200","","24.900",""
"C0X320","2020-05-05 01:00:00","30.000","46.000","0.400","24.000","0.930","1006.800","","0.000","-99.000","-99.000","-99.000","24.400","","24.000",""
"C0UA50","2020-05-05 01:00:00","808.000","155.000","1.500","22.100","0.720","921.800","","0.000","-99.000","-99.000","-99.000","22.300","","21.800",""
"C0U860","2020-05-05 01:00:00","5.000","0.000","0.000","24.500","1.000","1009.800","","0.000","-99.000","-99.000","-99.000","24.500","","24.400",""
